,scores
15213,14.8409996033
15214,14.8409996033
15215,14.8409996033
15242,14.0819997787
15243,14.0819997787
15244,14.1859998703
15245,14.7620000839
15246,14.8380002975
15247,14.8409996033
15248,14.8409996033
15249,14.8409996033
15267,17.7199993134
15268,17.7199993134
15269,17.7199993134
15274,14.0329999924
15275,14.9340000153
15276,15.5399999619
15277,16.0590000153
15278,16.8959999084
15279,16.8959999084
15280,16.8959999084
15281,15.6719999313
15282,14.8409996033
15283,14.8409996033
15303,18.3299999237
15304,17.1469993591
15305,16.0599994659
15306,16.0680007935
15307,16.0680007935
15308,16.0680007935
15309,15.8979997635
15310,15.8979997635
15311,17.0769996643
15312,18.2569999695
15313,18.2569999695
15314,18.2569999695
15315,16.6450004578
15316,16.2689990997
15317,15.2530002594
15337,20.5240001678
15338,20.5240001678
15339,18.841999054
15340,18.5949993134
15341,18.5949993134
15342,18.5949993134
15343,17.9799995422
15344,17.7119998932
15345,17.7119998932
15346,18.2569999695
15347,18.2569999695
15348,18.2569999695
15349,18.0209999084
15350,17.8059997559
15351,15.5399999619
15370,21.5359992981
15371,21.5359992981
15372,21.5359992981
15373,20.2229995728
15374,19.361000061
15375,19.3220005035
15376,19.3220005035
15377,18.2569999695
15378,18.138999939
15379,18.1310005188
15380,18.2569999695
15381,18.2569999695
15382,18.2569999695
15383,18.0209999084
15384,17.8059997559
15385,16.9309997559
15386,14.8979997635
15401,14.0069999695
15402,17.5030002594
15403,19.0240001678
15404,21.5359992981
15405,21.5359992981
15406,21.5359992981
15407,20.295999527
15408,19.9740009308
15409,19.9740009308
15410,19.3220005035
15414,18.4020004272
15415,18.4020004272
15416,18.2569999695
15417,18.138999939
15418,17.9799995422
15419,17.9799995422
15420,17.2940006256
15421,16.2290000916
15422,15.2430000305
15423,14.7899999619
15424,14.7899999619
15435,14.2670001984
15436,17.5030002594
15437,17.5030002594
15438,21.5359992981
15439,21.5359992981
15440,21.5359992981
15441,22.343000412
15442,22.343000412
15443,22.343000412
15444,20.656999588
15445,20.656999588
15452,18.1299991608
15453,18.1299991608
15454,18.1299991608
15455,17.3029994965
15456,16.2390003204
15457,16.454000473
15458,16.454000473
15459,16.454000473
15469,14.2670001984
15470,17.5030002594
15471,17.5030002594
15472,19.0599994659
15473,20.295999527
15474,20.295999527
15475,22.343000412
15476,22.343000412
15477,22.343000412
15478,20.656999588
15479,20.656999588
15488,18.1299991608
15489,17.5450000763
15490,17.5450000763
15491,17.1219997406
15492,16.454000473
15493,16.454000473
15503,14.2670001984
15504,16.047000885
15505,16.047000885
15506,19.0599994659
15507,19.0599994659
15508,20.656999588
15509,22.343000412
15510,22.343000412
15511,22.343000412
15512,20.656999588
15513,20.656999588
15522,18.1299991608
15523,17.5450000763
15524,17.5450000763
15525,17.1219997406
15526,16.454000473
15527,16.454000473
15528,14.234000206
15538,18.3040008545
15539,18.3040008545
15540,18.3040008545
