,scores
33899,1.61000001431
33900,1.61000001431
33901,1.61000001431
33923,1.47300004959
33924,1.47300004959
33925,1.61000001431
33926,1.61000001431
33927,1.61000001431
33949,1.47300004959
33950,1.47300004959
33951,1.61000001431
33952,1.61000001431
33953,1.61000001431
33974,1.59700000286
33975,1.80099999905
33976,1.80099999905
33977,1.80099999905
33978,1.44900000095
33979,1.35399997234
34000,1.59700000286
34001,1.80099999905
34002,1.80099999905
34003,1.80099999905
34004,1.35399997234
34005,1.35399997234
34026,1.59700000286
34027,1.80099999905
34028,1.80099999905
34029,1.80099999905
34030,1.35399997234
34031,1.35399997234
34466,3.59599995613
34467,5.0640001297
34468,5.0640001297
34469,5.0640001297
34470,1.4279999733
34492,4.77600002289
34493,5.07800006866
34494,5.07800006866
34495,5.07800006866
34496,3.34999990463
34497,2.88599991798
34517,1.37800002098
34518,4.77600002289
34519,5.07800006866
34520,5.07800006866
34521,5.07800006866
34522,3.46199989319
34523,2.88599991798
34524,1.77499997616
34525,1.36699998379
34543,1.37800002098
34544,4.77600002289
34545,5.07800006866
34546,5.07800006866
34547,5.07800006866
34548,3.68600010872
34549,3.42499995232
34550,3.42499995232
34551,1.86699998379
34569,1.37800002098
34570,3.3180000782
34571,3.44600009918
34572,3.68600010872
34573,3.68600010872
34574,3.68600010872
34575,3.42499995232
34576,3.42499995232
34577,2.63899993896
34578,1.54600000381
34595,1.06200003624
34596,2.4279999733
34597,2.99900007248
34598,3.68600010872
34599,3.68600010872
34600,3.68600010872
34601,3.48900008202
34602,3.42499995232
34603,2.63899993896
34604,1.86699998379
34605,1.86699998379
34622,2.4279999733
34623,3.1819999218
34624,3.59999990463
34625,3.59999990463
34626,3.59999990463
34627,3.48900008202
34628,2.88000011444
34629,2.63899993896
34630,1.86699998379
34631,1.86699998379
34648,1.86899995804
34649,3.1819999218
34650,3.1819999218
34651,3.48900008202
34652,3.48900008202
34653,3.48900008202
34654,2.88000011444
34655,1.86699998379
34656,1.86699998379
34657,1.86699998379
34675,3.1819999218
34676,3.1819999218
34677,3.1819999218
34678,3.1819999218
34679,3.1819999218
34680,2.88000011444
34681,1.8370000124
34682,1.61000001431
34702,1.99500000477
34703,3.1819999218
34704,3.1819999218
34705,3.1819999218
34706,1.8370000124
34707,1.8370000124
34708,1.44900000095
35063,2.33800005913
35064,2.33800005913
35065,2.34999990463
35066,2.34999990463
35067,2.34999990463
35088,2.22600007057
35089,3.14499998093
35090,4.14599990845
35091,4.14599990845
35092,4.14599990845
35093,3.50500011444
35094,2.7460000515
35113,1.54499995708
35114,2.76699995995
35115,3.14499998093
35116,4.14699983597
35117,5.08400011063
35118,5.08400011063
35119,5.08400011063
35120,4.98699998856
35121,2.77900004387
35139,1.54499995708
35140,3.65400004387
35141,3.65400004387
35142,6.87300014496
35143,6.87300014496
35144,6.99399995804
35145,6.99399995804
35146,6.99399995804
35147,5.55800008774
35148,2.76399993896
35165,1.54499995708
35166,3.65400004387
35167,3.72699999809
35168,6.87300014496
35169,6.87300014496
35170,6.99399995804
35171,6.99399995804
35172,6.99399995804
35173,5.69500017166
35174,2.90700006485
35175,1.99399995804
35191,1.26400005817
35192,3.65400004387
35193,3.72699999809
35194,6.87300014496
35195,6.87300014496
35196,6.99399995804
35197,6.99399995804
35198,6.99399995804
35199,5.69500017166
35200,4.38800001144
35201,2.8789999485
35202,2.02200007439
35218,2.4279999733
35219,3.72699999809
35220,5.59899997711
35221,5.59899997711
35222,5.95100021362
35223,5.95100021362
35224,5.95100021362
35225,5.69500017166
35226,4.38800001144
35227,2.88000011444
35228,2.88000011444
35229,1.68700003624
35244,2.4279999733
35245,3.14299988747
35246,4.69600009918
35247,4.69600009918
35248,5.07800006866
35249,5.07800006866
35250,5.07800006866
35251,4.89599990845
35252,4.38800001144
35253,3.00999999046
35254,2.99900007248
35255,1.86699998379
35270,1.56400001049
35271,2.44199991226
35272,4.40799999237
35273,4.40799999237
35274,5.07800006866
35275,5.07800006866
35276,5.07800006866
35277,4.89599990845
35278,4.28800010681
35279,3.1819999218
35280,3.1819999218
35281,1.86699998379
35297,1.02699995041
35298,2.13400006294
35299,3.42899990082
35300,3.42899990082
35301,3.48900008202
35302,3.59999990463
35303,3.59999990463
35304,3.59999990463
35305,3.1819999218
35306,3.1819999218
35307,1.86699998379
35324,1.99500000477
