,scores
820,16.2129993439
821,16.2129993439
822,16.2129993439
835,16.2129993439
836,16.2129993439
837,16.2129993439
1165,16.2129993439
1166,16.2129993439
1167,16.2129993439
1510,16.2129993439
1511,16.2129993439
1512,16.2129993439
5259,28.045999527
5260,28.045999527
5274,28.045999527
5275,28.045999527
5289,32.2220001221
5290,32.2220001221
5574,26.3220005035
5575,26.3220005035
5588,29.8659992218
5589,29.8659992218
5590,29.8659992218
5591,14.109000206
5603,33.5060005188
5604,33.5060005188
5605,33.5060005188
5606,14.109000206
5618,34.1319999695
5619,34.1319999695
5620,34.1319999695
5633,34.1319999695
5634,34.1319999695
5635,34.1319999695
5648,17.0659999847
5649,17.0659999847
5650,17.0659999847
5919,30.3959999084
5920,30.3959999084
5921,15.1979999542
5933,33.9560012817
5934,33.9560012817
5935,33.9560012817
5936,15.6499996185
5948,37.2579994202
5949,37.2579994202
5950,37.2579994202
5951,16.0370006561
5963,37.2579994202
5964,37.2579994202
5965,37.2579994202
5966,17.1909999847
5978,37.2579994202
5979,37.2579994202
5980,37.2579994202
5981,17.1909999847
5993,18.0960006714
5994,18.0960006714
5995,18.0960006714
5996,17.8320007324
6008,17.8659992218
6009,17.8659992218
6010,17.8659992218
6011,17.8320007324
6024,17.8320007324
6025,17.8320007324
6026,17.8320007324
6263,31.8020000458
6264,31.8519992828
6265,31.8519992828
6266,15.9259996414
6278,37.2299995422
6279,37.2299995422
6280,37.2299995422
6281,18.1690006256
6292,30.1840000153
6293,37.2579994202
6294,37.2579994202
6295,37.2579994202
6296,18.3169994354
6307,30.1840000153
6308,39.0519981384
6309,39.0519981384
6310,39.0519981384
6311,18.3169994354
6322,30.1840000153
6323,39.0519981384
6324,39.0519981384
6325,39.0519981384
6326,18.3169994354
6338,19.5259990692
6339,19.5259990692
6340,19.5259990692
6341,17.9200000763
6353,18.7240009308
6354,18.7240009308
6355,18.7240009308
6356,18.2940006256
6369,18.2940006256
6370,18.2940006256
6371,18.2940006256
6384,18.2940006256
6385,18.2940006256
6386,18.2940006256
6608,31.8020000458
6609,31.8519992828
6610,31.8519992828
6611,15.9259996414
6623,37.2299995422
6624,39.013999939
6625,39.013999939
6626,19.5069999695
6637,30.1840000153
6638,37.2579994202
6639,39.1660003662
6640,39.1660003662
6641,19.5830001831
6652,30.1840000153
6653,39.0519981384
6654,39.1660003662
6655,39.1660003662
6656,19.5830001831
6667,30.1840000153
6668,39.0519981384
6669,39.1660003662
6670,39.1660003662
6671,19.5830001831
6683,19.5259990692
6684,19.5259990692
6685,19.5259990692
6686,17.9200000763
6698,18.7240009308
6699,18.7240009308
6700,18.7240009308
6701,18.2940006256
6714,18.2940006256
6715,18.2940006256
6716,18.2940006256
6729,18.2940006256
6730,18.2940006256
6731,18.2940006256
6813,17.4459991455
6814,17.4459991455
6815,17.4459991455
6827,15.9390001297
6828,17.4459991455
6829,17.4459991455
6830,17.4459991455
6842,15.9390001297
6843,17.4459991455
6844,17.4459991455
6845,17.4459991455
6846,15.4280004501
6857,15.9390001297
6858,15.9390001297
6859,15.9390001297
6953,31.8020000458
6954,31.8519992828
6955,31.8519992828
6956,15.9259996414
6968,37.5460014343
6969,39.013999939
6970,39.013999939
6971,19.5069999695
6982,30.1840000153
6983,41.5219993591
6984,41.5219993591
6985,41.5219993591
6986,20.1410007477
6997,30.1840000153
6998,41.5219993591
6999,41.5219993591
7000,41.5219993591
7001,20.5149993896
7012,30.1840000153
7013,41.5219993591
7014,41.5219993591
7015,41.5219993591
7016,20.5149993896
7028,19.5259990692
7029,20.5149993896
7030,20.5149993896
7031,20.5149993896
7043,18.7240009308
7044,18.7240009308
7045,18.7240009308
7046,18.2940006256
7059,18.2940006256
7060,18.2940006256
7061,18.2940006256
7074,18.2940006256
7075,18.2940006256
7076,18.2940006256
7158,18.3020000458
7159,18.3020000458
7160,18.3020000458
7172,16.295999527
7173,18.3020000458
7174,18.3020000458
7175,18.3020000458
7176,16.7099990845
7187,16.295999527
7188,18.3020000458
7189,18.3020000458
7190,18.3020000458
7191,16.7099990845
7202,15.9390001297
7203,15.9390001297
7204,15.9390001297
7205,15.1300001144
7285,22.9880008698
7299,31.8400001526
7300,31.8400001526
7301,15.9200000763
7313,37.5460014343
7314,39.013999939
7315,39.013999939
7316,19.5069999695
7328,41.5219993591
7329,41.5219993591
7330,41.5219993591
7331,20.1410007477
7343,41.5219993591
7344,41.5219993591
7345,41.5219993591
7346,20.5149993896
7347,17.6599998474
7358,41.5219993591
7359,41.5219993591
7360,41.5219993591
7361,20.5149993896
7362,17.6599998474
7373,18.3719997406
7374,20.5149993896
7375,20.5149993896
7376,20.5149993896
7377,17.6599998474
7388,18.2849998474
7389,18.2849998474
7390,18.2849998474
7391,18.2479991913
7503,18.3020000458
7504,18.3020000458
7505,18.3020000458
7506,17.0259990692
7517,16.295999527
7518,18.3020000458
7519,18.3020000458
7520,18.3020000458
7521,17.0259990692
7532,16.295999527
7533,18.3020000458
7534,18.3020000458
7535,18.3020000458
7536,17.0259990692
7547,15.9390001297
7548,15.9390001297
7549,15.9390001297
7550,15.1300001144
7630,22.9880008698
7644,31.3560009003
7645,31.3560009003
7646,15.6780004501
7658,37.5460014343
7659,37.5460014343
7660,37.5460014343
7661,16.563999176
7662,15.2089996338
7673,41.5219993591
7674,41.5219993591
7675,41.5219993591
7676,20.1410007477
7677,15.2089996338
7688,41.5219993591
7689,41.5219993591
7690,41.5219993591
7691,20.5149993896
7692,17.6599998474
7703,41.5219993591
7704,41.5219993591
7705,41.5219993591
7706,20.5149993896
7707,17.6599998474
7718,18.2150001526
7719,20.5149993896
7720,20.5149993896
7721,20.5149993896
7722,17.6599998474
7734,18.2479991913
7735,18.2479991913
7736,18.2479991913
7847,16.295999527
7848,18.3020000458
7849,18.3020000458
7850,18.3020000458
7851,17.0259990692
7862,16.295999527
7863,18.3020000458
7864,18.3020000458
7865,18.3020000458
7866,17.0259990692
7867,16.2460002899
7877,16.295999527
7878,18.3020000458
7879,18.3020000458
7880,18.3020000458
7881,17.0259990692
7882,16.2460002899
7892,15.6809997559
7893,15.6809997559
7894,15.6809997559
7895,15.3140001297
7975,22.9880008698
7989,31.3560009003
7990,31.3560009003
7991,15.6780004501
8004,31.3560009003
8005,31.3560009003
8006,15.6780004501
8007,15.2089996338
8019,31.7019996643
8020,31.7019996643
8021,15.8509998322
8022,15.2089996338
8034,34.6780014038
8035,35.3199996948
8036,17.6599998474
8037,17.6599998474
8049,36.3100013733
8050,36.3100013733
8051,18.1550006866
8052,17.6599998474
8064,18.1550006866
8065,18.1550006866
8066,18.1550006866
8067,17.6599998474
8079,18.1550006866
8080,18.1550006866
8081,18.1550006866
8193,17.5370006561
8194,17.5370006561
8195,17.5370006561
8196,17.0259990692
8207,15.6859998703
8208,17.5370006561
8209,17.5370006561
8210,17.5370006561
8211,17.0259990692
8222,15.6859998703
8223,17.5370006561
8224,17.5370006561
8225,17.5370006561
8226,17.0259990692
8227,16.2460002899
8237,15.6809997559
8238,15.6809997559
8239,15.6809997559
8240,15.3140001297
8350,30.4179992676
8351,15.2089996338
8352,15.2089996338
8365,30.4179992676
8367,15.2089996338
8380,30.4179992676
8382,15.2089996338
8541,16.3129997253
8553,16.3810005188
8554,16.3810005188
8555,16.3810005188
8556,16.3129997253
8568,16.3810005188
8569,16.3810005188
8570,16.3810005188
8571,16.3129997253
8572,16.2460002899
8582,14.7060003281
8583,15.3140001297
8584,15.3140001297
8585,15.3140001297
8914,15.2580003738
11170,14.75
11171,15.5649995804
11172,15.5649995804
11173,15.5649995804
11192,16.6840000153
11193,16.6840000153
11194,16.6840000153
