,scores
3180,55.736000061
3181,55.736000061
3198,65.4039993286
3199,65.4039993286
3200,65.4039993286
3218,32.7019996643
3219,32.7019996643
3236,33.6800003052
3237,33.6800003052
3238,33.6800003052
3255,33.6800003052
3256,33.6800003052
3257,33.6800003052
3274,33.6800003052
3275,33.6800003052
3276,33.6800003052
3299,29.6299991608
3316,34.5029983521
3317,43.0229988098
3318,45.188999176
3319,45.188999176
3320,45.188999176
3321,37.0960006714
3336,43.0229988098
3337,46.4990005493
3338,46.4990005493
3339,46.4990005493
3340,37.0960006714
3355,43.0229988098
3356,46.4990005493
3357,46.4990005493
3358,46.4990005493
3359,37.0960006714
3374,42.5489997864
3375,46.4990005493
3376,46.4990005493
3377,46.4990005493
3378,36.8009986877
3462,21.3169994354
3463,21.3169994354
3464,21.3169994354
3483,22.5259990692
3486,16.1539993286
3487,16.1539993286
3501,52.5859985352
3698,33.2350006104
3699,37.0390014648
3700,37.0390014648
3701,37.0390014648
3716,38.2480010986
3717,40.9910011292
3718,40.9910011292
3719,40.9910011292
3720,37.0390014648
3735,38.2480010986
3736,40.9910011292
3737,40.9910011292
3738,40.9910011292
3739,37.0390014648
3754,38.2480010986
3755,40.9910011292
3756,40.9910011292
3757,40.9910011292
3842,21.3169994354
3843,21.3169994354
3844,21.3169994354
3863,22.5259990692
3866,16.1539993286
3867,16.1539993286
3881,52.5859985352
3883,21.9050006866
3884,20.5970001221
3885,20.5970001221
3886,20.5970001221
3887,14.704000473
3904,20.5970001221
3905,20.5970001221
3906,14.704000473
4222,21.3169994354
4223,21.3169994354
4224,21.3169994354
4243,22.5259990692
4244,16.4729995728
4245,16.1539993286
4246,16.1539993286
4247,16.1539993286
4258,21.7220001221
4259,26.2929992676
4260,52.5859985352
4261,52.5859985352
4263,21.9050006866
4264,20.5970001221
4265,20.5970001221
4266,20.5970001221
4267,14.704000473
4278,26.2929992676
4279,52.5859985352
4280,52.5859985352
4284,20.5970001221
4285,20.5970001221
4286,14.704000473
4297,26.2929992676
4303,20.5970001221
4304,20.5970001221
4624,16.4729995728
4626,15.6289997101
4627,15.6289997101
4638,18.6189994812
4643,21.9050006866
4644,20.5970001221
4645,20.5970001221
4646,20.5970001221
4647,14.704000473
4664,20.5970001221
4665,20.5970001221
4666,14.704000473
4683,20.5970001221
4684,20.5970001221
4685,14.704000473
7483,19.7399997711
7484,19.7399997711
7485,19.7399997711
7486,19.4449996948
7487,16.9440002441
7507,16.9340000153
7508,21.4890003204
7509,23.1240005493
7510,23.1240005493
7511,23.1240005493
7512,20.0259990692
7532,18.6420001984
7533,24.4549999237
7534,24.4549999237
7535,24.4549999237
7536,23.1240005493
7537,20.2229995728
7538,15.7899999619
7557,18.6420001984
7558,24.4549999237
7559,24.4549999237
7560,24.4549999237
7561,23.3330001831
7562,20.2229995728
7563,15.7899999619
7581,14.8459997177
7582,18.6420001984
7583,24.4549999237
7584,24.4549999237
7585,24.4549999237
7586,23.3330001831
7587,20.2229995728
7588,15.7899999619
7606,14.8459997177
7607,16.6000003815
7608,18.3840007782
7609,23.3330001831
7610,23.3330001831
7611,23.3330001831
7612,19.8789997101
7630,14.7950000763
7631,16.3309993744
7632,18.9230003357
7633,18.9230003357
7634,22.7059993744
7635,22.7059993744
7636,22.7059993744
7637,20.4449996948
7655,14.7950000763
7656,16.3309993744
7657,18.9230003357
7658,18.9230003357
7659,22.7059993744
7660,22.7059993744
7661,22.7059993744
7662,20.4449996948
7679,16.7220001221
7680,16.7220001221
7681,16.7220001221
7682,18.9230003357
7683,18.9230003357
7684,22.7059993744
7685,22.7059993744
7686,22.7059993744
7687,20.4449996948
7704,16.7310009003
7705,16.7310009003
7706,16.7310009003
7707,16.3309993744
7708,15.2629995346
7709,15.2629995346
7729,16.7310009003
7730,16.7310009003
7731,16.7310009003
7732,16.3309993744
7752,15.0450000763
7753,17.6809997559
7754,17.6809997559
7755,17.6809997559
7756,16.7310009003
7757,16.1730003357
7777,15.0450000763
7778,17.6809997559
7779,17.6809997559
7780,17.6809997559
7802,15.0450000763
7803,17.6809997559
7804,17.6809997559
7805,17.6809997559
8186,15.2460002899
8187,19.4610004425
8188,19.4610004425
8189,19.4610004425
8206,16.8150005341
8207,16.8150005341
8208,19.7399997711
8209,19.7399997711
8210,19.7399997711
8211,20.3080005646
8212,20.8579998016
8213,20.8579998016
8214,20.8579998016
8231,21.8850002289
8232,21.8850002289
8233,23.7080001831
8234,23.7080001831
8235,23.7080001831
8236,23.1240005493
8237,22.7189998627
8238,22.7189998627
8239,20.8579998016
8240,16.8819999695
8256,21.8850002289
8257,23.6299991608
8261,25.9720001221
