,scores,cavity
29159,3.736999988555908,1
29160,3.736999988555908,1
29161,3.736999988555908,1
29180,3.8519999980926514,1
29181,3.8519999980926514,1
29182,3.9769999980926514,1
29183,3.9769999980926514,1
29184,3.9769999980926514,1
29185,3.736999988555908,1
29204,3.8519999980926514,1
29205,3.8519999980926514,1
29206,3.9769999980926514,1
29207,3.9769999980926514,1
29208,3.9769999980926514,1
29209,3.736999988555908,1
29228,3.8519999980926514,1
29229,3.8519999980926514,1
29230,3.9769999980926514,1
29231,3.9769999980926514,1
29232,3.9769999980926514,1
29233,3.3269999027252197,1
29234,3.3269999027252197,1
29253,3.7130000591278076,1
29254,3.7130000591278076,1
29255,3.7130000591278076,1
29256,3.7130000591278076,1
29257,3.7130000591278076,1
29258,3.7130000591278076,1
29277,3.7130000591278076,1
29278,3.7130000591278076,1
29279,3.7130000591278076,1
29280,3.7130000591278076,1
29281,3.7130000591278076,1
29282,3.7130000591278076,1
29304,3.7130000591278076,1
29305,3.7130000591278076,1
29306,3.7130000591278076,1
29686,3.888000011444092,1
29687,3.888000011444092,1
29688,3.888000011444092,1
29707,3.2219998836517334,1
29708,3.234999895095825,1
29709,3.9769999980926514,1
29710,6.255000114440918,1
29711,6.255000114440918,1
29712,6.255000114440918,1
29731,3.2219998836517334,1
29732,3.5969998836517334,1
29733,5.614999771118164,1
29734,8.446000099182129,1
29735,8.446000099182129,1
29736,8.446000099182129,1
29737,5.702000141143799,1
29738,5.011000156402588,1
29755,3.368000030517578,1
29756,6.763999938964844,1
29757,6.763999938964844,1
29758,8.446000099182129,1
29759,8.446000099182129,1
29760,8.446000099182129,1
29761,6.35099983215332,1
29762,5.011000156402588,1
29779,3.368000030517578,1
29780,6.763999938964844,1
29781,6.763999938964844,1
29782,8.446000099182129,1
29783,8.446000099182129,1
29784,8.446000099182129,1
29785,6.35099983215332,1
29786,5.011000156402588,1
29803,3.368000030517578,1
29804,6.763999938964844,1
29805,6.763999938964844,1
29806,7.328999996185303,1
29807,7.328999996185303,1
29808,7.328999996185303,1
29809,6.35099983215332,1
29810,4.25600004196167,1
29828,4.951000213623047,1
29829,6.748000144958496,1
29830,6.748000144958496,1
29831,6.748000144958496,1
29832,5.306000232696533,1
29833,4.951000213623047,1
29834,4.25600004196167,1
29852,3.4189999103546143,1
29853,3.8949999809265137,1
29854,5.306000232696533,1
29855,5.306000232696533,1
29856,5.306000232696533,1
29857,4.951000213623047,1
29858,3.944999933242798,1
29877,3.7130000591278076,1
29878,3.8519999980926514,1
29879,3.9590001106262207,1
29880,3.9590001106262207,1
29881,3.9590001106262207,1
29882,3.8949999809265137,1
29903,3.4000000953674316,1
29904,3.7130000591278076,1
29905,3.7130000591278076,1
29906,3.7130000591278076,1
30235,3.869999885559082,1
30236,4.355000019073486,1
30237,4.355000019073486,1
30238,4.355000019073486,1
30239,3.9089999198913574,1
30258,4.072999954223633,1
30259,5.171999931335449,1
30260,5.916999816894531,1
30261,5.916999816894531,1
30262,5.934000015258789,1
30263,5.934000015258789,1
30264,5.934000015258789,1
30282,4.072999954223633,1
30283,5.440000057220459,1
30284,6.5329999923706055,1
30285,8.097999572753906,1
30286,8.097999572753906,1
30287,8.097999572753906,1
30288,7.326000213623047,1
30305,3.188999891281128,1
30306,4.958000183105469,1
30307,6.610000133514404,1
30308,6.610000133514404,1
