,scores,cavity
1857,24.302000045776367,1
1858,24.302000045776367,1
1882,24.302000045776367,1
1883,24.302000045776367,1
1907,24.302000045776367,1
1908,24.302000045776367,1
2532,20.3799991607666,1
2557,20.3799991607666,1
2582,20.3799991607666,1
2682,24.302000045776367,1
2683,24.302000045776367,1
2707,24.302000045776367,1
2708,24.302000045776367,1
2732,24.302000045776367,1
2733,24.302000045776367,1
3144,22.507999420166016,1
3145,22.507999420166016,1
3146,22.507999420166016,1
3169,25.631999969482422,1
3170,25.631999969482422,1
3171,25.631999969482422,1
3172,21.78700065612793,1
3194,25.631999969482422,1
3195,25.631999969482422,1
3196,25.631999969482422,1
3197,21.78700065612793,1
3219,25.631999969482422,1
3220,25.631999969482422,1
3221,25.631999969482422,1
3222,21.78700065612793,1
3244,20.621000289916992,1
3245,20.621000289916992,1
3246,20.621000289916992,1
3247,19.54599952697754,1
3357,20.3799991607666,1
3382,20.3799991607666,1
3407,20.3799991607666,1
3507,24.302000045776367,1
3508,24.302000045776367,1
3532,24.302000045776367,1
3533,24.302000045776367,1
3557,24.302000045776367,1
3558,24.302000045776367,1
3968,19.82699966430664,1
3969,22.929000854492188,1
3970,22.929000854492188,1
3971,22.929000854492188,1
3972,19.025999069213867,1
3993,20.158000946044922,1
3994,33.375999450683594,1
3995,33.375999450683594,1
3996,33.375999450683594,1
3997,23.10099983215332,1
4018,20.158000946044922,1
4019,33.375999450683594,1
4020,33.375999450683594,1
4021,33.375999450683594,1
4022,23.10099983215332,1
4043,20.158000946044922,1
4044,33.375999450683594,1
4045,33.375999450683594,1
4046,33.375999450683594,1
4047,23.10099983215332,1
4069,22.5049991607666,1
4070,22.5049991607666,1
4071,22.5049991607666,1
4072,21.79400062561035,1
4182,20.3799991607666,1
4207,20.3799991607666,1
4232,20.3799991607666,1
4793,19.82699966430664,1
4794,22.929000854492188,1
4795,22.929000854492188,1
4796,22.929000854492188,1
4797,19.025999069213867,1
4818,20.158000946044922,1
4819,33.375999450683594,1
4820,33.375999450683594,1
4821,33.375999450683594,1
4822,23.10099983215332,1
4843,20.158000946044922,1
4844,33.375999450683594,1
4845,33.375999450683594,1
4846,33.375999450683594,1
4847,23.10099983215332,1
4868,20.158000946044922,1
4869,33.375999450683594,1
4870,33.375999450683594,1
4871,33.375999450683594,1
4872,23.10099983215332,1
4894,22.5049991607666,1
4895,22.5049991607666,1
4896,22.5049991607666,1
4897,21.79400062561035,1
5427,23.913999557495117,1
5452,23.913999557495117,1
5477,23.913999557495117,1
5618,19.82699966430664,1
5619,22.929000854492188,1
5620,22.929000854492188,1
5621,22.929000854492188,1
5622,19.025999069213867,1
5643,20.158000946044922,1
5644,33.375999450683594,1
5645,33.375999450683594,1
5646,33.375999450683594,1
5647,23.10099983215332,1
5668,20.158000946044922,1
5669,33.375999450683594,1
5670,33.375999450683594,1
5671,33.375999450683594,1
5672,23.10099983215332,1
5693,20.158000946044922,1
5694,33.375999450683594,1
5695,33.375999450683594,1
5696,33.375999450683594,1
5697,23.10099983215332,1
5719,22.5049991607666,1
5720,22.5049991607666,1
5721,22.5049991607666,1
5722,21.79400062561035,1
6252,23.913999557495117,1
6277,23.913999557495117,1
6302,23.913999557495117,1
7077,23.913999557495117,1
7102,23.913999557495117,1
7127,23.913999557495117,1
7610,22.25,1
7611,22.97599983215332,1
7612,22.97599983215332,1
7613,22.97599983215332,1
7635,22.25,1
7636,22.97599983215332,1
7637,22.97599983215332,1
7638,22.97599983215332,1
7660,22.25,1
7661,22.97599983215332,1
7662,22.97599983215332,1
7663,22.97599983215332,1
8435,22.25,1
8436,22.97599983215332,1
8437,22.97599983215332,1
8438,22.97599983215332,1
8460,22.25,1
8461,22.97599983215332,1
8462,22.97599983215332,1
8463,22.97599983215332,1
8485,22.25,1
8486,22.97599983215332,1
8487,22.97599983215332,1
8488,22.97599983215332,1
9260,22.25,1
9261,22.97599983215332,1
9262,22.97599983215332,1
9263,22.97599983215332,1
9285,22.25,1
9286,22.97599983215332,1
9287,22.97599983215332,1
9288,22.97599983215332,1
9310,22.25,1
9311,22.97599983215332,1
9312,22.97599983215332,1
9313,22.97599983215332,1
225286,19.39900016784668,1
225287,19.39900016784668,1
225288,19.39900016784668,1
225294,19.39900016784668,1
225295,19.39900016784668,1
225296,19.39900016784668,1
225302,19.39900016784668,1
225303,19.39900016784668,1
225304,19.39900016784668,1
225350,19.39900016784668,1
225351,19.39900016784668,1
225352,19.39900016784668,1
225358,19.39900016784668,1
225359,19.39900016784668,1
225360,19.39900016784668,1
225361,19.222000122070312,1
225366,19.39900016784668,1
225367,19.39900016784668,1
225368,19.39900016784668,1
225369,19.222000122070312,1
225375,19.222000122070312,1
225376,19.222000122070312,1
225377,19.222000122070312,1
225414,19.39900016784668,1
225415,19.39900016784668,1
225416,19.39900016784668,1
225422,19.39900016784668,1
225423,19.39900016784668,1
225424,19.39900016784668,1
225425,19.222000122070312,1
225430,19.39900016784668,1
225431,19.39900016784668,1
225432,19.39900016784668,1
225433,19.222000122070312,1
225439,19.222000122070312,1
225440,19.222000122070312,1
225441,19.222000122070312,1
225487,19.222000122070312,1
225488,19.222000122070312,1
225489,19.222000122070312,1
225495,19.222000122070312,1
225496,19.222000122070312,1
225497,19.222000122070312,1
225503,19.222000122070312,1
225504,19.222000122070312,1
225505,19.222000122070312,1
