,scores
913,16.4419994354
914,16.4419994354
915,16.4419994354
936,16.4419994354
937,16.4419994354
938,16.4419994354
959,16.4419994354
960,16.4419994354
961,16.4419994354
1256,13.5600004196
1257,16.841999054
1258,16.841999054
1259,16.841999054
1260,14.9790000916
1279,17.8190002441
1280,20.1779994965
1281,20.1779994965
1282,20.1779994965
1283,18.1679992676
1302,17.8190002441
1303,20.1779994965
1304,20.1779994965
1305,20.1779994965
1306,18.1679992676
1325,17.8190002441
1326,20.1779994965
1327,20.1779994965
1328,20.1779994965
1329,18.1679992676
1348,14.8940000534
1555,14.9600000381
1556,14.9600000381
1557,14.9600000381
1558,11.6599998474
1578,14.9600000381
1579,14.9600000381
1580,14.9600000381
1581,11.6599998474
1601,14.9600000381
1602,14.9600000381
1603,14.9600000381
1624,13.5600004196
1625,16.841999054
1626,16.841999054
1627,16.841999054
1628,14.9790000916
1647,17.8190002441
1648,20.1779994965
1649,20.1779994965
1650,20.1779994965
1651,18.1679992676
1669,15.1160001755
1670,18.1270008087
1671,20.1779994965
1672,20.1779994965
1673,20.1779994965
1674,18.1679992676
1691,13.3420000076
1692,15.2080001831
1693,18.1270008087
1694,20.1779994965
1695,20.1779994965
1696,20.1779994965
1697,18.1679992676
1715,15.2080001831
1716,18.1270008087
1717,18.1270008087
1718,18.1270008087
1719,16.7770004272
1901,8.26599979401
1902,12.1400003433
1903,12.1400003433
1904,12.1400003433
1923,14.9600000381
1924,14.9600000381
1925,14.9600000381
1926,14.545999527
1927,14.545999527
1928,9.31200027466
1929,9.31200027466
1946,14.9600000381
1947,14.9600000381
1948,14.9600000381
1949,14.545999527
1950,14.545999527
1951,9.31200027466
1952,9.31200027466
1969,14.9600000381
1970,14.9600000381
1971,14.9600000381
1972,14.545999527
1973,14.545999527
1975,9.31200027466
1992,13.5600004196
1993,16.841999054
1994,16.841999054
1995,16.841999054
1996,14.9790000916
2015,17.8190002441
2016,20.1779994965
2017,20.1779994965
2018,20.1779994965
2019,18.1679992676
2037,15.1160001755
2038,18.1270008087
2039,20.1779994965
2040,20.1779994965
2041,20.1779994965
2042,18.1679992676
2059,13.3420000076
2060,15.2080001831
2061,18.1270008087
2062,20.1779994965
2063,20.1779994965
2064,20.1779994965
2065,18.1679992676
2083,15.2080001831
2084,18.1270008087
2085,18.1270008087
2086,18.1270008087
2087,16.7770004272
2269,9.95499992371
2270,12.1400003433
2271,12.1400003433
2272,12.1400003433
2290,14.4160003662
2291,14.9600000381
2292,15.6579999924
2293,15.6579999924
2294,15.6579999924
2295,14.545999527
2303,11.8979997635
2304,11.8979997635
2305,11.8979997635
2313,14.4160003662
2314,14.9600000381
2315,15.6579999924
2316,15.6579999924
2317,15.6579999924
2318,14.545999527
2326,11.8979997635
2327,11.8979997635
2328,11.8979997635
2336,14.4160003662
2337,14.9600000381
2338,15.6579999924
2339,15.6579999924
2340,15.6579999924
2341,14.545999527
2349,11.8979997635
2350,11.8979997635
2351,11.8979997635
2352,11.4989995956
2353,11.4989995956
2354,11.4989995956
2361,15.4650001526
2362,15.4650001526
2363,15.4650001526
2383,16.1159992218
2384,18.797000885
2385,18.797000885
2386,18.797000885
2405,15.1160001755
2406,18.1270008087
2407,18.797000885
2408,18.797000885
2409,18.797000885
2429,18.1270008087
2430,18.797000885
2431,18.797000885
2432,18.797000885
2452,18.1270008087
2453,18.1270008087
2454,18.1270008087
2455,16.7770004272
2637,9.95499992371
2638,12.1400003433
2639,12.1400003433
2640,12.1400003433
2648,13.6149997711
2649,17.1270008087
2650,17.1270008087
2651,17.1270008087
2658,14.4160003662
2659,14.4160003662
2660,15.6579999924
2661,15.6579999924
2662,15.6579999924
2663,14.545999527
2670,13.8219995499
2671,16.7779998779
2672,17.1270008087
2673,17.1270008087
2674,17.1270008087
2675,13.1579999924
2681,14.4160003662
2682,14.4160003662
2683,15.6579999924
2684,15.6579999924
2685,15.6579999924
2686,14.545999527
2693,13.8219995499
2694,16.7779998779
2695,17.1270008087
2696,17.1270008087
2697,17.1270008087
2698,13.1579999924
2704,14.4160003662
2705,14.4160003662
2706,15.6579999924
2707,15.6579999924
2708,15.6579999924
2716,13.8219995499
2717,16.7779998779
2718,16.7779998779
2719,16.7779998779
2720,16.327999115
2721,14.8219995499
2739,11.6199998856
2740,14.9630002975
2741,14.9630002975
2742,14.9630002975
2743,14.9569997787
2751,15.1750001907
2752,15.1750001907
2764,12.7270002365
2765,14.8219995499
2788,13.8140001297
3005,9.95499992371
3006,9.95499992371
3007,9.95499992371
3016,14.6770000458
3017,17.1270008087
3018,17.1270008087
3019,17.1270008087
3026,14.4160003662
3027,14.4160003662
3028,15.6579999924
3029,15.6579999924
3030,15.6579999924
3038,18.077999115
3039,21.6809997559
3040,21.6809997559
3041,21.6809997559
3042,20.0359992981
3049,14.4160003662
3050,14.4160003662
3051,15.6579999924
3052,15.6579999924
3053,15.6579999924
3061,18.077999115
3062,21.6809997559
3063,21.6809997559
3064,21.6809997559
3065,20.0359992981
3072,14.4160003662
3073,14.4160003662
3074,15.6579999924
3075,15.6579999924
3084,18.077999115
3085,21.6809997559
3086,21.6809997559
3087,21.6809997559
3088,20.0359992981
3089,14.8219995499
3096,13.9720001221
3097,13.9720001221
3108,16.9169998169
3109,17.4810009003
3110,17.4810009003
3111,17.4810009003
3131,13.7239999771
3132,14.1350002289
3133,14.8219995499
3154,11.7130002975
3156,13.8140001297
3384,16.1259994507
3385,17.1270008087
3386,17.1270008087
3387,17.1270008087
3406,18.077999115
3407,21.6809997559
3408,21.6809997559
3409,21.6809997559
3410,20.0359992981
3418,13.9720001221
3419,13.9720001221
3420,13.9720001221
3429,18.077999115
3430,21.6809997559
3431,21.6809997559
3432,21.6809997559
3433,20.0359992981
3441,13.9720001221
3442,13.9720001221
3443,13.9720001221
3452,18.077999115
3453,21.6809997559
3454,21.6809997559
3455,21.6809997559
3456,20.0359992981
3457,14.8219995499
3476,16.9169998169
3477,17.4810009003
3478,17.4810009003
3479,17.4810009003
3480,14.8219995499
3499,13.7239999771
3500,14.1350002289
3501,14.8219995499
3502,14.8219995499
3503,14.8219995499
3524,13.8140001297
3525,13.8140001297
3526,13.8140001297
3549,13.6649999619
3550,13.8990001678
3572,13.6649999619
3573,13.8990001678
3595,13.6649999619
3596,13.8990001678
3597,13.8990001678
3598,13.8990001678
3618,13.6359996796
3619,13.8809995651
3620,13.8809995651
3752,16.1259994507
3753,17.061000824
3754,17.061000824
3755,17.061000824
3774,18.077999115
3775,21.6809997559
3776,21.6809997559
3777,21.6809997559
3778,20.0359992981
3786,13.9720001221
3787,13.9720001221
3788,13.9720001221
3797,18.077999115
3798,21.6809997559
3799,21.6809997559
3800,21.6809997559
3801,20.0359992981
3809,13.9720001221
3810,13.9720001221
3811,13.9720001221
3820,18.077999115
3821,21.6809997559
3822,21.6809997559
3823,21.6809997559
3824,20.0359992981
3832,15.5579996109
3833,15.0089998245
3834,15.0089998245
3844,16.9169998169
3845,17.4810009003
3846,17.4810009003
3847,17.4810009003
3855,15.5579996109
3856,15.0089998245
3857,15.0089998245
3870,14.1350002289
3917,13.6649999619
3940,13.6649999619
3941,13.8990001678
3963,13.6649999619
3964,13.8990001678
3986,13.6359996796
3987,13.8809995651
3988,13.8809995651
4120,16.1259994507
4121,16.1259994507
4122,16.1259994507
4154,13.204000473
4155,13.204000473
4156,13.204000473
4179,13.204000473
4200,15.5579996109
4201,15.0089998245
4202,15.0089998245
4223,15.5579996109
4246,15.5579996109
4283,13.2250003815
4284,13.2250003815
4306,13.2250003815
4307,13.2250003815
4329,13.2250003815
4330,13.2250003815
4331,13.6649999619
4354,13.6359996796
4355,13.8809995651
4356,13.8809995651
4568,15.5579996109
4569,15.0089998245
4570,15.0089998245
4591,15.5579996109
4614,15.5579996109
4674,13.2250003815
4697,13.2250003815
4698,13.2250003815
5042,13.2250003815
5065,13.2250003815
5066,13.2250003815
7673,8.625
7674,8.625
7675,8.625
7699,8.625
7700,8.625
7701,8.625
7725,8.625
7726,8.625
7727,8.625
8349,8.75899982452
8350,11.0780000687
8351,11.0780000687
8352,11.0780000687
8353,9.61299991608
8374,11.0310001373
8378,11.5559997559
8379,11.5559997559
8380,7.96999979019
8399,8.1280002594
8400,11.0310001373
8404,12.6490001678
8405,11.5559997559
8406,7.96999979019
8425,8.32499980927
8426,14.1319999695
8430,12.6490001678
8431,11.5559997559
8432,7.96999979019
8451,8.32499980927
8452,14.1319999695
8453,14.1319999695
8454,14.1319999695
8455,12.6490001678
8456,12.6490001678
8457,10.7390003204
8477,8.32499980927
8478,14.1319999695
8479,14.1319999695
8480,14.1319999695
8481,10.9919996262
8482,10.6079998016
8483,7.99100017548
8503,8.32100009918
8504,11.8009996414
8505,11.8009996414
8506,11.8009996414
8507,10.9919996262
8508,9.5609998703
8530,8.34599971771
8531,8.34599971771
8532,8.34599971771
9051,9.74300003052
9052,9.74300003052
9053,9.74300003052
9054,8.79100036621
9055,8.16100025177
9056,8.16100025177
9080,13.2969999313
9081,13.2969999313
9082,10.1899995804
9106,16.5410003662
9107,13.2969999313
9108,10.1899995804
9132,16.5410003662
9133,13.2969999313
9134,10.1899995804
9151,8.31000041962
9152,11.3579998016
9158,16.5410003662
9159,13.0389995575
9160,8.39500045776
9177,11.4989995956
9178,13.1300001144
9180,15.6129999161
9181,15.6129999161
9182,15.6129999161
9183,14.5200004578
9184,14.5200004578
9185,13.0389995575
9186,8.39500045776
9202,9.43700027466
9203,11.4989995956
9204,13.1440000534
9205,13.1440000534
9206,15.6129999161
9207,15.6129999161
9208,15.6129999161
9209,14.5200004578
9210,14.5200004578
9211,13.0389995575
9228,9.4420003891
9229,11.4989995956
9230,13.1440000534
9231,13.1440000534
9232,14.3090000153
9233,14.3090000153
9234,14.3090000153
9235,13.3990001678
9236,13.3990001678
9237,11.6770000458
9254,12.7939996719
9255,12.7939996719
9256,13.1440000534
9257,13.1440000534
9258,14.3090000153
9259,14.3090000153
9260,14.3090000153
9261,13.2969999313
9262,10.7690000534
9263,8.05200004578
9280,13.1800003052
9281,13.1800003052
9282,13.1800003052
9283,12.7950000763
9284,14.3090000153
9285,14.3090000153
9286,14.3090000153
9287,11.0150003433
9288,8.62100028992
9305,9.69799995422
9306,13.1800003052
9307,13.1800003052
9308,13.1800003052
9309,11.4650001526
9310,11.8350000381
9311,11.8350000381
9312,11.8350000381
9331,9.69799995422
9332,13.1800003052
9333,13.1800003052
9334,13.1800003052
9335,11.4650001526
9336,9.23999977112
9357,9.69799995422
9358,10.1610002518
9359,11.4650001526
9360,11.4650001526
9361,11.4650001526
9362,9.23999977112
9384,10.0209999084
9385,10.0209999084
9386,10.0209999084
9387,9.47000026703
9755,8.78100013733
9780,11.9469995499
9781,11.9469995499
9782,9.6280002594
9783,8.16100025177
9784,8.16100025177
9808,13.2969999313
9809,13.2969999313
9810,10.1899995804
9828,7.59000015259
9834,16.5410003662
9835,13.2969999313
9836,10.1899995804
9851,7.61000013351
9852,9.11699962616
9853,9.38300037384
9860,16.5410003662
9861,13.2969999313
9862,11.220000267
9877,7.61000013351
9878,9.55000019073
9886,16.5410003662
9887,14.2950000763
9888,11.6960000992
9903,9.56599998474
9904,10.906999588
9905,13.9600000381
9911,15.0469999313
9912,14.5200004578
9913,14.2950000763
9914,11.6960000992
9915,8.89700031281
9929,9.56599998474
9930,12.2089996338
9931,13.9600000381
9932,15.7989997864
9933,16.5410003662
9934,16.5410003662
9935,16.5410003662
9936,15.8319997787
9937,15.8319997787
9938,14.5200004578
9939,14.2950000763
9940,11.6960000992
9941,8.89700031281
9955,9.74499988556
9956,13.1300001144
9957,13.9600000381
9958,15.7989997864
9959,16.5410003662
9960,16.5410003662
9961,16.5410003662
9962,15.8319997787
9963,15.8319997787
