,scores
1557,9.69900035858
1558,9.69900035858
1559,9.69900035858
1581,9.60499954224
1582,9.69900035858
1583,9.69900035858
1584,9.69900035858
1606,12.029999733
1607,12.029999733
1608,12.029999733
1609,10.0640001297
1610,9.70100021362
1611,9.70100021362
1631,12.029999733
1632,12.029999733
1633,12.029999733
1634,10.0640001297
1635,9.70100021362
1636,9.70100021362
1656,12.029999733
1657,12.029999733
1658,12.029999733
1659,10.0640001297
1660,9.70100021362
1661,9.70100021362
1681,9.61600017548
1682,9.61600017548
1683,9.61600017548
2306,9.66300010681
2307,9.69900035858
2308,12.1169996262
2309,12.1169996262
2310,12.1169996262
2331,10.2440004349
2332,11.5220003128
2333,15.404999733
2334,15.404999733
2335,15.404999733
2336,12.2969999313
2355,11.7399997711
2356,14.3030004501
2357,14.3030004501
2358,15.404999733
2359,15.404999733
2360,15.404999733
2361,12.2969999313
2380,11.7399997711
2381,14.3030004501
2382,14.3030004501
2383,15.404999733
2384,15.404999733
2385,15.404999733
2405,11.7399997711
2406,14.3030004501
2407,14.3030004501
2408,14.3030004501
2430,11.579000473
2431,11.579000473
2432,11.579000473
2433,9.77700042725
2455,11.3850002289
2456,11.3850002289
2457,11.3850002289
2458,9.77700042725
3056,10.7849998474
3057,10.7849998474
3058,12.1169996262
3059,12.1169996262
3060,12.1169996262
3080,11.8579998016
3081,12.7290000916
3082,13.2880001068
3083,15.404999733
3084,15.404999733
3085,15.404999733
3086,12.6630001068
3104,10.5480003357
3105,12.9639997482
3106,14.3030004501
3107,14.3030004501
3108,15.404999733
3109,15.404999733
3110,15.404999733
3111,12.6630001068
3129,12.2709999084
3130,12.9639997482
3131,14.6049995422
3132,14.6049995422
3133,15.404999733
3134,15.404999733
3135,15.404999733
3137,10.7279996872
3154,12.2709999084
3155,12.9639997482
3156,14.6049995422
3157,14.6049995422
3158,14.6049995422
3162,10.7279996872
3179,12.2709999084
3180,12.2709999084
3181,14.6049995422
3182,14.6049995422
3183,14.6049995422
3187,10.7279996872
3205,11.3850002289
3206,11.3850002289
3207,11.3850002289
3208,11.0229997635
3209,11.0229997635
3210,9.87399959564
3211,9.87399959564
3212,9.87399959564
3806,10.7849998474
3807,10.7849998474
3808,12.1169996262
3809,12.1169996262
3810,12.1169996262
3830,13.2469997406
3831,13.9829998016
3832,14.406999588
3833,15.404999733
3834,15.404999733
3835,15.404999733
3836,13.7950000763
3854,10.5480003357
3855,13.2469997406
3856,15.0749998093
3857,15.0749998093
3858,15.404999733
3859,15.404999733
3860,15.404999733
3861,14.2539997101
3862,12.4510002136
3879,12.2709999084
3880,13.2469997406
3881,15.0749998093
3882,15.0749998093
3883,15.404999733
3884,15.404999733
3885,15.404999733
3887,12.9079999924
3904,12.2709999084
3905,14.0749998093
3906,15.0749998093
3907,15.0749998093
3908,15.0749998093
3912,12.9079999924
3929,12.2709999084
3930,14.0749998093
3931,14.6049995422
3932,14.6049995422
3933,14.6049995422
3937,12.9079999924
3954,9.77700042725
3955,14.0749998093
3956,14.0749998093
3957,14.0749998093
3958,11.0229997635
3959,11.0229997635
3960,11.0229997635
3961,11.0229997635
3962,11.0229997635
