,scores
114,26.6520004272
115,13.3260002136
116,13.3260002136
121,26.6520004272
122,13.3260002136
123,13.3260002136
128,13.3260002136
129,13.3260002136
130,13.3260002136
163,26.6520004272
164,13.3260002136
165,13.3260002136
170,26.6520004272
171,13.3260002136
172,13.3260002136
177,13.3260002136
178,13.3260002136
179,13.3260002136
212,26.6520004272
213,13.3260002136
214,13.3260002136
219,26.6520004272
220,13.3260002136
221,13.3260002136
226,13.3260002136
227,13.3260002136
228,13.3260002136
1933,1.58599996567
1934,1.58599996567
1935,1.58599996567
1959,1.58599996567
1985,1.97500002384
1989,1.59500002861
2010,1.73899996281
2011,3.06299996376
2015,2.46199989319
2036,1.73899996281
2037,3.06299996376
2038,3.06299996376
2039,3.06299996376
2040,2.87299990654
2041,2.87299990654
2042,2.27800011635
2062,1.73899996281
2063,3.06299996376
2064,3.06299996376
2065,3.06299996376
2066,2.87299990654
2067,2.87299990654
2068,2.27800011635
2089,2.11599993706
2090,2.99499988556
2091,2.99499988556
2092,2.99499988556
2093,2.87299990654
2094,2.27800011635
2115,2.11599993706
2116,2.99499988556
2117,2.99499988556
2118,2.99499988556
2119,2.04399991035
2141,2.11599993706
2142,2.99499988556
2143,2.99499988556
2144,2.99499988556
2145,2.04399991035
2168,2.64899992943
2169,2.64899992943
2170,2.64899992943
2171,1.76800000668
2195,1.76800000668
2196,1.76800000668
2197,1.76800000668
2279,2.37800002098
2280,2.70300006866
2281,2.70300006866
2282,2.70300006866
2283,2.06399989128
2284,1.78600001335
2305,2.73200011253
2306,2.73200011253
2307,2.73200011253
2308,2.70300006866
2309,2.56699991226
2310,1.78600001335
2331,2.73200011253
2332,2.73200011253
2333,2.73200011253
2334,2.70300006866
2335,2.56699991226
2336,1.78600001335
2357,2.73900008202
2358,2.73900008202
2359,2.73900008202
2360,2.56699991226
2361,2.56699991226
2383,2.73900008202
2384,2.73900008202
2385,2.73900008202
2386,2.367000103
2387,2.367000103
2409,2.73900008202
2410,2.73900008202
2411,2.73900008202
2685,3.53800010681
2686,3.53800010681
2687,3.53800010681
2688,3.06699991226
2689,2.06900000572
2711,3.53800010681
2712,6.70800018311
2713,6.70800018311
2714,6.70800018311
2717,1.55700004101
2737,3.53800010681
2738,6.70800018311
2739,6.70800018311
2740,6.70800018311
2743,1.88499999046
2764,6.70800018311
2765,6.70800018311
2766,6.70800018311
2790,5.17299985886
2791,5.17299985886
2796,2.27800011635
2816,2.77800011635
2817,3.44899988174
2842,2.0759999752
2843,3.09500002861
2869,3.09500002861
2895,2.77399992943
2899,2.30800008774
2900,2.13800001144
2921,2.6210000515
2922,2.64899992943
2923,2.64899992943
2924,2.64899992943
2925,2.30800008774
2926,2.13800001144
2948,2.3710000515
2949,2.3710000515
2950,2.3710000515
2951,2.30800008774
2958,2.1210000515
2959,2.1210000515
2960,2.1210000515
2961,1.95299994946
2981,1.74899995327
2982,2.8069999218
2983,2.8069999218
2984,2.8069999218
2985,3.21600008011
