,scores
259,17.1469993591
260,17.1469993591
261,17.1469993591
270,17.1469993591
271,17.1469993591
272,17.1469993591
281,17.1469993591
282,17.1469993591
283,17.1469993591
357,8.34000015259
358,8.34000015259
367,8.85999965668
368,12.9110002518
369,17.1469993591
370,17.1469993591
371,17.1469993591
377,10.1059999466
378,11.888999939
379,15.0670003891
380,17.1469993591
381,17.1469993591
382,17.1469993591
387,7.68300008774
388,10.5609998703
389,11.888999939
390,15.0670003891
391,17.1469993591
392,17.1469993591
393,17.1469993591
399,10.5609998703
400,11.888999939
401,15.0670003891
402,15.0670003891
403,15.0670003891
404,12.3839998245
410,10.5609998703
411,10.5609998703
412,10.5609998703
478,12.9110002518
479,17.1469993591
480,17.1469993591
481,17.1469993591
488,11.888999939
489,15.0670003891
490,17.1469993591
491,17.1469993591
492,17.1469993591
497,7.68300008774
498,10.5609998703
499,11.888999939
500,15.0670003891
501,17.1469993591
502,17.1469993591
503,17.1469993591
509,10.5609998703
510,11.888999939
511,15.0670003891
512,15.0670003891
513,15.0670003891
514,12.3839998245
591,11.595000267
598,11.888999939
599,15.0670003891
600,15.0670003891
601,15.0670003891
602,12.3839998245
608,10.5609998703
609,11.888999939
610,15.0670003891
611,15.0670003891
612,15.0670003891
613,12.3839998245
619,10.5609998703
620,11.888999939
621,15.0670003891
622,15.0670003891
623,15.0670003891
624,12.3839998245
709,11.0799999237
710,11.0799999237
711,11.0799999237
720,11.0799999237
721,11.0799999237
722,11.0799999237
731,11.0799999237
732,11.0799999237
733,11.0799999237
2344,1.15999996662
2345,1.8259999752
2346,1.8259999752
2347,1.8259999752
2354,4.59899997711
2355,4.59899997711
2356,8.09000015259
2357,8.09000015259
2358,8.09000015259
2369,1.15999996662
2370,1.8259999752
2371,1.8259999752
2372,1.8259999752
2373,1.64999997616
2374,1.32500004768
2375,1.32500004768
2377,2.48600006104
2378,2.48600006104
2379,4.83300018311
2380,4.83300018311
2381,8.09000015259
2382,8.09000015259
2383,8.09000015259
2384,2.34899997711
2394,1.15999996662
2395,1.8259999752
2396,1.8259999752
2397,1.8259999752
2398,1.64999997616
2399,1.50800001621
2400,1.41600000858
2401,2.28200006485
2402,3.16300010681
2403,3.42499995232
2404,4.83300018311
2405,5.95599985123
2406,8.09000015259
2407,8.09000015259
2408,8.09000015259
2409,4.40999984741
2424,1.52699995041
2425,1.52699995041
2426,3.13499999046
2427,4.21099996567
2428,4.21099996567
2429,4.83300018311
2430,5.95599985123
2431,7.4310002327
2432,7.4310002327
2433,7.4310002327
2434,4.40999984741
2435,1.42700004578
2449,1.52699995041
2450,1.52699995041
2451,3.13499999046
2452,4.21099996567
2453,4.21099996567
2454,4.72700023651
2455,5.95599985123
2456,5.95599985123
2457,5.95599985123
2458,5.92000007629
2459,4.40999984741
2460,1.42700004578
2474,1.52699995041
2475,1.52699995041
2476,3.13499999046
2477,4.21099996567
2478,4.21099996567
2479,4.21099996567
2480,3.9509999752
2481,4.05900001526
2482,4.05900001526
2483,4.05900001526
2484,2.40199995041
2485,1.42700004578
2498,1.13600003719
2499,1.13600003719
2500,1.13600003719
2501,1.13300001621
2502,3.62400007248
2503,3.62400007248
2504,3.62400007248
2505,2.242000103
2506,2.21300005913
2507,2.21300005913
2508,2.21300005913
2509,1.17599999905
2918,1.04400002956
2919,1.0759999752
2920,1.0759999752
2921,1.0759999752
2928,4.30700016022
2929,4.30700016022
2930,4.30700016022
2931,3.26699995995
2932,1.56700003147
2933,1.39100003242
2943,2.95300006866
2944,2.95300006866
2945,2.95300006866
2946,1.8259999752
2947,1.8259999752
