,scores
1969,12.2460002899
1970,12.2460002899
1971,12.2460002899
1995,12.2460002899
1996,12.2460002899
1997,12.2460002899
2021,12.2460002899
2022,12.2460002899
2023,12.2460002899
2801,11.9479999542
2802,13.2550001144
2803,13.2550001144
2804,13.2550001144
2826,12.7510004044
2827,14.5089998245
2828,14.5089998245
2829,14.5089998245
2830,13.4779996872
2852,12.7510004044
2853,14.5089998245
2854,14.5089998245
2855,14.5089998245
2856,13.4779996872
2878,12.7510004044
2879,14.5089998245
2880,14.5089998245
2881,14.5089998245
2882,13.4779996872
2905,14.1599998474
2906,14.1599998474
2907,14.1599998474
2909,11.6770000458
2933,11.6770000458
2934,11.6770000458
2935,11.6770000458
2959,11.6770000458
2960,11.6770000458
2961,11.6770000458
3634,11.031999588
3635,11.031999588
3636,11.031999588
3658,12.3809995651
3659,15.5109996796
3660,16.4279994965
3661,16.4279994965
3662,16.4279994965
3663,13.734000206
3684,13.843000412
3685,17.1970005035
3686,17.1970005035
3687,17.1970005035
3688,17.172000885
3689,13.734000206
3710,15.2580003738
3711,17.1970005035
3712,17.1970005035
3713,17.1970005035
3714,17.172000885
3715,13.734000206
3736,15.2580003738
3737,17.1970005035
3738,17.1970005035
3739,17.1970005035
3740,17.172000885
3762,15.2580003738
3763,16.361000061
3764,16.361000061
3765,16.361000061
3767,11.6770000458
3789,13.9040002823
3790,13.9040002823
3791,13.9040002823
3792,12.454000473
3793,11.6770000458
3815,13.7060003281
3816,13.7060003281
3817,13.7060003281
3818,12.454000473
3819,11.6770000458
4492,12.7410001755
4493,12.7410001755
4494,12.7410001755
4516,13.2889995575
4517,15.5109996796
4518,16.4279994965
4519,16.4279994965
4520,16.4279994965
4521,15.4460000992
4542,14.9300003052
4543,17.1970005035
4544,17.1970005035
4545,17.1970005035
4546,17.172000885
4547,15.4460000992
4567,13.7069997787
4568,15.2580003738
4569,17.1970005035
4570,17.1970005035
4571,17.1970005035
4572,17.172000885
4573,15.4460000992
4593,13.7069997787
4594,15.2580003738
4595,17.1970005035
4596,17.1970005035
4597,17.1970005035
4598,17.172000885
4619,13.7069997787
4620,15.2580003738
4621,16.361000061
4622,16.361000061
4623,16.361000061
4646,13.642999649
4647,13.9040002823
4648,13.9040002823
4649,13.9040002823
4650,13.6350002289
4672,11.6920003891
4673,13.7060003281
4674,13.7060003281
4675,13.7060003281
4676,13.6350002289
4700,13.6350002289
4701,13.6350002289
4702,13.6350002289
4829,12.2150001526
4830,12.2150001526
4831,12.2150001526
4854,12.376999855
4855,12.376999855
4856,12.376999855
4857,12.2150001526
4880,12.376999855
4881,12.376999855
4882,12.376999855
4883,12.2150001526
4906,12.376999855
4907,12.376999855
4908,12.376999855
5350,12.7410001755
5351,12.7410001755
5352,12.7410001755
5374,13.2889995575
5375,15.5109996796
5376,16.4279994965
5377,16.4279994965
5378,16.4279994965
5379,15.4460000992
5400,14.9300003052
5401,17.1970005035
5402,17.1970005035
5403,17.1970005035
5404,17.172000885
5405,15.4460000992
5425,13.7069997787
5426,15.2580003738
5427,17.1970005035
5428,17.1970005035
5429,17.1970005035
5430,17.172000885
5431,15.4460000992
5451,27.4139995575
5452,30.5160007477
5453,34.3940010071
5454,34.3940010071
5455,34.3940010071
5456,34.34400177
5477,27.4139995575
5478,30.5160007477
5479,32.7220001221
5480,32.7220001221
5481,32.7220001221
5482,24.908000946
5504,27.2859992981
5505,27.8080005646
5506,27.8080005646
5507,27.8080005646
5508,27.2700004578
5530,25.0340003967
5531,28.1439990997
5532,28.1439990997
5533,28.1439990997
5534,27.2700004578
5556,25.0340003967
5557,28.6599998474
5558,28.6599998474
5559,28.6599998474
5560,27.2700004578
5583,28.6599998474
5584,28.6599998474
5585,28.6599998474
5609,28.6599998474
5610,28.6599998474
5611,28.6599998474
5687,24.4300003052
5688,24.4300003052
5689,24.4300003052
5712,24.7539997101
5713,24.7539997101
5714,24.7539997101
5715,24.4300003052
5738,24.7539997101
5739,24.7539997101
5740,24.7539997101
5741,24.4300003052
5742,18.4039993286
5764,24.7539997101
5765,24.7539997101
5766,24.7539997101
5767,19.7460002899
5768,18.4039993286
5791,19.7460002899
5792,19.7460002899
5793,19.7460002899
5794,18.4039993286
5888,14.1899995804
5889,15.7559995651
5890,19.0699996948
5891,19.0699996948
5892,19.0699996948
5914,14.1899995804
5915,15.7559995651
5916,19.0699996948
5917,19.0699996948
5918,19.0699996948
5940,14.1899995804
5941,15.7559995651
5942,19.0699996948
5943,19.0699996948
5944,19.0699996948
6208,12.7410001755
6209,12.7410001755
6210,12.7410001755
6232,13.2889995575
6233,15.3950004578
6234,16.0620002747
6235,16.0620002747
6236,16.0620002747
6237,15.4460000992
6258,14.9300003052
6259,15.7229995728
6260,16.0620002747
6261,16.0620002747
6262,16.0620002747
6263,15.4460000992
6283,13.7069997787
6284,14.9300003052
6285,15.7229995728
6286,16.0620002747
6287,16.0620002747
6288,16.0620002747
6289,15.4460000992
6309,27.4139995575
6310,29.8600006104
6311,31.4459991455
6312,31.4459991455
6313,31.4459991455
6314,30.968000412
6335,27.4139995575
6336,28.1000003815
6337,31.3859996796
6338,31.3859996796
6339,31.3859996796
6340,23.468000412
6362,54.5719985962
6363,54.6599998474
6364,54.6599998474
6365,54.6599998474
6366,54.5400009155
6388,50.0680007935
6389,56.2879981995
6390,56.2879981995
6391,56.2879981995
6392,54.5400009155
6414,50.0680007935
6415,57.3199996948
6416,57.3199996948
6417,57.3199996948
6418,54.5400009155
6440,44.2239990234
6441,57.3199996948
6442,57.3199996948
6443,57.3199996948
6467,57.3199996948
6468,57.3199996948
6469,57.3199996948
6545,48.8600006104
6546,48.8600006104
6547,48.8600006104
6570,49.5079994202
