,scores
845,15.4130001068
846,15.4130001068
1119,15.0559997559
1120,15.0559997559
1121,15.0559997559
1142,15.0559997559
1143,16.5839996338
1144,16.5839996338
1145,16.5839996338
1166,17.6940002441
1167,17.6940002441
1168,17.6940002441
1189,17.6940002441
1190,17.6940002441
1191,17.6940002441
1212,17.6940002441
1213,17.6940002441
1214,17.6940002441
1439,15.6680002213
1440,15.6680002213
1441,15.6680002213
1462,16.8589992523
1463,16.8589992523
1464,16.8589992523
1465,16.0149993896
1466,15.704000473
1467,15.704000473
1485,16.8589992523
1486,16.8589992523
1487,19.5650005341
1488,19.5650005341
1489,19.5650005341
1490,16.7530002594
1508,16.8589992523
1509,16.8589992523
1510,19.5650005341
1511,19.5650005341
1512,19.5650005341
1513,17.6940002441
1533,19.5650005341
1534,19.5650005341
1535,19.5650005341
1536,17.6940002441
1557,17.6940002441
1558,17.6940002441
1559,17.6940002441
1784,15.6680002213
1785,15.6680002213
1786,15.6680002213
1807,16.8589992523
1808,16.8589992523
1809,16.8589992523
1810,16.0149993896
1811,15.8369998932
1812,15.704000473
1830,16.8589992523
1831,16.8589992523
1832,19.5650005341
1833,19.5650005341
1834,19.5650005341
1835,16.7530002594
1853,16.8589992523
1854,16.8589992523
1855,19.5650005341
1856,19.5650005341
1857,19.5650005341
1858,17.6940002441
1878,19.5650005341
1879,19.5650005341
1880,19.5650005341
1881,17.6940002441
1888,13.251999855
1889,17.4610004425
1890,18.8299999237
1891,18.8299999237
1892,18.8299999237
1902,17.6940002441
1903,17.6940002441
1904,17.6940002441
1911,14.4750003815
1912,18.6550006866
1913,20.686000824
1914,20.686000824
1915,20.686000824
1916,17.8260002136
1934,14.4750003815
1935,18.6550006866
1936,20.686000824
1937,20.686000824
1938,20.686000824
1939,19.4169998169
1957,14.4750003815
1958,18.6550006866
1959,20.686000824
1960,20.686000824
1961,20.686000824
1962,19.4169998169
1981,16.0909996033
1982,19.1399993896
1983,19.4169998169
1984,19.4169998169
1985,19.4169998169
2004,16.0909996033
2005,16.0909996033
2006,19.0869998932
2007,19.0869998932
2008,19.0869998932
2129,15.6680002213
2130,15.6680002213
2131,15.6680002213
2152,16.8589992523
2153,16.8589992523
2154,16.8589992523
2155,16.0149993896
2156,15.8369998932
2157,15.704000473
2175,16.8589992523
2176,16.8589992523
2177,19.5650005341
2178,19.5650005341
2179,19.5650005341
2180,16.7530002594
2198,16.8589992523
2199,16.8589992523
2200,19.5650005341
2201,19.5650005341
2202,19.5650005341
2203,16.7530002594
2210,12.5190000534
2211,17.9430007935
2212,17.9430007935
2213,17.9430007935
2214,16.7119998932
2223,19.5650005341
2224,19.5650005341
2225,19.5650005341
2226,16.7530002594
2233,15.5469999313
2234,19.2259998322
2235,23.3509998322
2236,23.3509998322
2237,23.3509998322
2238,20.75
2247,15.7379999161
2248,15.7379999161
2249,15.7379999161
2256,15.5469999313
2257,19.2590007782
2258,23.4029998779
2259,23.4029998779
2260,23.4029998779
2261,22.6310005188
2279,15.5469999313
2280,19.2590007782
2281,23.4029998779
2282,23.4029998779
2283,23.4029998779
2284,22.6310005188
2302,14.4750003815
2303,19.2590007782
2304,23.4029998779
2305,23.4029998779
2306,23.4029998779
2307,22.6310005188
2326,16.0909996033
2327,19.1399993896
2328,19.986000061
2329,19.986000061
2330,19.986000061
2349,16.0909996033
2350,16.0909996033
2351,19.986000061
2352,19.986000061
2353,19.986000061
2474,13.6529998779
2475,13.6529998779
2476,13.6529998779
2497,13.6529998779
2499,15.8369998932
2500,15.8369998932
2501,15.8369998932
2520,13.6529998779
2522,16.952999115
2523,16.952999115
2524,16.952999115
2525,15.8579998016
2545,16.952999115
2546,16.952999115
2547,16.952999115
2548,15.8579998016
2555,12.5190000534
2556,17.9430007935
2557,17.9430007935
2558,17.9430007935
2559,16.7119998932
2568,16.952999115
2569,16.952999115
2570,16.952999115
2578,15.5469999313
2579,19.2259998322
2580,23.3509998322
2581,23.3509998322
2582,23.3509998322
2583,20.75
2601,15.5469999313
2602,19.2590007782
2603,23.4029998779
2604,23.4029998779
2605,23.4029998779
2606,22.6310005188
2624,15.5469999313
2625,19.2590007782
2626,23.4029998779
2627,23.4029998779
2628,23.4029998779
2629,22.6310005188
2647,14.4750003815
2648,19.2590007782
2649,23.4029998779
2650,23.4029998779
2651,23.4029998779
2652,22.6310005188
2671,16.0909996033
2672,19.1399993896
2673,19.986000061
2674,19.986000061
2675,19.986000061
2694,16.0909996033
2695,16.0909996033
2696,19.986000061
2697,19.986000061
2698,19.986000061
2900,12.5190000534
