mol_id,atom_id,score
A:I3P200,C1,0.0
A:I3P200,C2,0.0
A:I3P200,C3,0.0
A:I3P200,C4,0.0
A:I3P200,C5,0.0
A:I3P200,C6,0.0
A:I3P200,O7,0.0
A:I3P200,O8,0.0
A:I3P200,O9,0.0
A:I3P200,O10,1.30499994755
A:I3P200,O11,0.0
A:I3P200,O12,0.0
A:I3P200,P13,0.0
A:I3P200,O14,0.0
A:I3P200,O15,0.0
A:I3P200,O16,0.0
A:I3P200,P17,3.68700003624
A:I3P200,O18,1.94200003147
A:I3P200,O19,3.6099998951
A:I3P200,O20,0.0
A:I3P200,P21,0.0
A:I3P200,O22,1.72500002384
A:I3P200,O23,0.0
A:I3P200,O24,0.0
