,scores,cavity
898,13.859999656677246,1
899,13.859999656677246,1
900,13.859999656677246,1
926,13.859999656677246,1
927,13.859999656677246,1
928,13.859999656677246,1
954,13.859999656677246,1
955,13.859999656677246,1
956,13.859999656677246,1
1262,13.859999656677246,1
1290,14.314000129699707,1
1318,14.314000129699707,1
1346,14.314000129699707,1
1347,14.314000129699707,1
1348,14.314000129699707,1
1626,13.859999656677246,1
1654,14.314000129699707,1
1682,14.314000129699707,1
1710,14.314000129699707,1
1943,15.133000373840332,1
1944,15.133000373840332,1
1945,15.133000373840332,1
1972,16.71299934387207,1
1973,17.53499984741211,1
1974,17.608999252319336,1
1975,17.608999252319336,1
1976,17.608999252319336,1
2000,16.71299934387207,1
2001,17.53499984741211,1
2002,17.608999252319336,1
2003,17.608999252319336,1
2004,17.608999252319336,1
2028,16.71299934387207,1
2029,17.53499984741211,1
2030,17.608999252319336,1
2031,17.608999252319336,1
2032,17.608999252319336,1
2311,16.59000015258789,1
2312,16.676000595092773,1
2313,16.676000595092773,1
2314,16.676000595092773,1
2337,17.53499984741211,1
2338,17.608999252319336,1
2339,17.608999252319336,1
2340,17.608999252319336,1
2341,16.676000595092773,1
2342,16.676000595092773,1
2364,16.71299934387207,1
2365,17.53499984741211,1
2366,17.608999252319336,1
2367,17.608999252319336,1
2368,17.608999252319336,1
2369,16.676000595092773,1
2370,16.676000595092773,1
2392,16.71299934387207,1
2393,17.53499984741211,1
2394,17.608999252319336,1
2395,17.608999252319336,1
2396,17.608999252319336,1
2397,16.288999557495117,1
2398,14.527999877929688,1
2422,16.983999252319336,1
2423,16.983999252319336,1
2424,16.983999252319336,1
2676,16.89699935913086,1
2677,16.89699935913086,1
2678,16.89699935913086,1
2703,17.608999252319336,1
2704,17.608999252319336,1
2705,16.89699935913086,1
2706,16.89699935913086,1
2729,17.53499984741211,1
2730,17.608999252319336,1
2731,17.608999252319336,1
2732,17.608999252319336,1
2733,17.31599998474121,1
2734,16.89699935913086,1
2757,17.53499984741211,1
2758,17.638999938964844,1
2759,17.638999938964844,1
2760,17.638999938964844,1
2761,17.31599998474121,1
2762,15.595000267028809,1
2786,17.638999938964844,1
2787,17.638999938964844,1
2788,17.638999938964844,1
2789,17.31599998474121,1
2814,17.638999938964844,1
2815,17.638999938964844,1
2816,17.638999938964844,1
2984,15.88599967956543,1
3012,15.88599967956543,1
3040,16.89699935913086,1
3041,16.89699935913086,1
3042,16.89699935913086,1
3067,16.809999465942383,1
3068,17.75200080871582,1
3069,17.75200080871582,1
3070,17.75200080871582,1
3094,16.996999740600586,1
3095,17.31599998474121,1
3096,17.75200080871582,1
3097,17.75200080871582,1
3098,17.75200080871582,1
3122,17.638999938964844,1
3123,17.638999938964844,1
3124,17.75200080871582,1
3125,17.75200080871582,1
3126,17.75200080871582,1
3150,17.638999938964844,1
3151,17.638999938964844,1
3152,17.638999938964844,1
3153,17.31599998474121,1
3154,16.773000717163086,1
3178,17.638999938964844,1
3179,17.638999938964844,1
3180,17.638999938964844,1
3348,15.88599967956543,1
3376,15.88599967956543,1
3404,16.89699935913086,1
3405,16.89699935913086,1
3406,16.89699935913086,1
3432,17.75200080871582,1
3433,17.75200080871582,1
3434,17.75200080871582,1
3458,16.996999740600586,1
3459,17.31599998474121,1
3460,17.75200080871582,1
3461,17.75200080871582,1
3462,17.75200080871582,1
3486,17.638999938964844,1
3487,17.638999938964844,1
3488,17.75200080871582,1
3489,17.75200080871582,1
3490,17.75200080871582,1
3514,17.638999938964844,1
3515,17.638999938964844,1
3516,17.638999938964844,1
3517,17.31599998474121,1
3518,16.773000717163086,1
3542,17.638999938964844,1
3543,17.638999938964844,1
3544,17.638999938964844,1
3710,15.88599967956543,1
3711,15.88599967956543,1
3712,15.88599967956543,1
3740,15.88599967956543,1
3796,17.75200080871582,1
3797,17.75200080871582,1
3798,17.75200080871582,1
3824,17.75200080871582,1
3825,17.75200080871582,1
3826,17.75200080871582,1
3852,17.75200080871582,1
3853,17.75200080871582,1
3854,17.75200080871582,1
3880,16.773000717163086,1
3881,16.773000717163086,1
5677,14.434000015258789,1
5678,14.434000015258789,1
5705,14.434000015258789,1
5706,14.434000015258789,1
5733,14.434000015258789,1
5734,14.434000015258789,1
6012,15.28499984741211,1
6013,15.28499984741211,1
6014,15.28499984741211,1
6040,15.28499984741211,1
6041,15.28499984741211,1
6042,15.28499984741211,1
6068,15.28499984741211,1
6069,15.28499984741211,1
6070,15.28499984741211,1
6097,14.437000274658203,1
6098,14.437000274658203,1
6125,13.569000244140625,1
6126,13.569000244140625,1
6348,13.684000015258789,1
6349,13.684000015258789,1
6350,13.684000015258789,1
6376,15.28499984741211,1
6377,15.28499984741211,1
6378,15.28499984741211,1
6404,15.28499984741211,1
6405,15.28499984741211,1
